tweet_id,airline,airline_sentiment,text_clean
569906317629874176,Southwest,neutral,southwestair can my wifes rr points be transferred to my rr account
569905567960952832,Southwest,negative,southwestair my friends from boston stuck in denver her name jane rncahill  please contact her
569904613069103104,Southwest,negative,southwestair i did but no one can find the bag and we need everything in it in the next two hours
569904370361483264,Southwest,negative,southwestair wasnt able to sit in my seat since the guy next to me was using it worstflightever ideserveareward httptcol7hsnlgie2
569903377598914562,Southwest,positive,southwestair glad to know ill be flying the luv airline tomorrow 
569903253183455233,Southwest,negative,southwestair yes we did file a report and were treated rather rudely at midway baggage claim now we wait 2 days to get our luggage
569901998780198912,Southwest,negative,southwestair i would still have my companion pass if your ridiculous airline hadnt stopped partnering with hilton hotels  genius
569901925358968832,Southwest,negative,southwestair just got companion pass and trying to add companion flgt but get purchaseerrorinvalidloyaltymemberaccountstatus help
569901802994454528,Southwest,negative,southwestair i did still havent heard a thing
569900699988860928,Southwest,positive,southwestair thank you for great customer service trying to make it to san antonio and your staff and alerts have been helpful boo ice
569900147343265792,Southwest,positive,southwestair open seating is like an open marriage theres so much love for strangers
569899502355681280,Southwest,negative,southwestair i hope this isnt a real life scene out of the movie flight 
569898033128693760,Southwest,neutral,southwestair  thanksare flights operating now or cancelled flightled
569897334760448000,Southwest,neutral,southwestair we checked in right at 24hr mark boarding c group with kids ages 6amp8 dnt want to be split what sld we do
569895344458170368,Southwest,negative,southwestair lukewyckoff her name is jane and she wanted was a call 6176533040
569895187746418688,Southwest,positive,southwestair matthewebel and this is why i love flying southwest excellent service and you dont take yourselves too seriously
569894088209596416,Southwest,positive,southwestair coachgs whats even better is the price changed in the 2 minutes since i talked to the lady and they still honored the cheap1
569893988846546945,Southwest,neutral,southwestair  helloare flights taking off from dallaslovefield airport this noon am supposed to travel on flight 376 to san antonio
569893924942299136,Southwest,neutral,southwestair we invite to fallow helacohlc learn about our activitiesprevention programs of health by condomrito familywe r 501c3
569892876642955264,Southwest,neutral,southwestair unveils 4 new flights including 2 from ohio httptcogrkbj7bxlk
569891377351233536,Southwest,neutral,southwestair to start daily b737700 flights from washington reagan to ftlauderdale on 8aug avgeek
569891267666006016,Southwest,neutral,southwestair to end its daily b737700 flights from washington reagan to ftmyers on 8aug avgeek
569890333456117760,Southwest,neutral,southwestair to start 2xdaily b737700 flights from orangecounty to portland or on 8aug avgeek
569890211301191680,Southwest,neutral,southwestair to start daily b737700 flights from columbus oh to oakland on 8aug avgeek
569890103989903360,Southwest,neutral,southwestair to start 2xdaily b737700 flights from columbus oh to boston bostonlogan on 8aug avgeek
569889885651234816,Southwest,negative,southwestair password reset email is incredibly slow to arrive today checked spam folder too web site says a few minutes but 15 
569888280793063424,Southwest,neutral,southwestair clinicpolly thank you i may have already responded but was 8uxzj2
569887819297992704,Southwest,negative,southwestair ive had terrible service in three airports in 10 hours glad they dont care we kind of need to be home sellmypointssoon
569887230019284993,Southwest,positive,southwestair thanks confirmation number just dmed appreciate any help
569885759513034752,Southwest,negative,southwestair on hold for 15 minno estimated answer time any help here
569884616649269248,Southwest,negative,southwestair im going to start charging you for the consistent body pat downs starting to feel like a piece of meat punishedforflying
569883152493240320,Southwest,negative,southwestair whats up with the wait times on your customer service line tried 2x on fri and now ive been on for over 15 min
569882596798132225,Southwest,neutral,southwestair can you equip a 737 with flamethrowers and a snow plow
569881035682521088,Southwest,neutral,southwestair unveils 4 new routes including  2 from ohio httptco4urzvbpjko via usatoday
569880788612866048,Southwest,negative,southwestair flight 1028 no delayed 15 hours  another week another delayed flight
569878685723049985,Southwest,neutral,southwestair thanks for linking to passbook might be old news but this is my first 2015 flight
569877658286186496,Southwest,neutral,southwestair didnt realize no clothes until at hotel  suggestions
569875667245871104,Southwest,neutral,southwestair may want to direct that to the people at furryfiesta tok
569875532600385536,Southwest,negative,southwestair bag in possession but no clothes in bag
